2.711797301354479939e-01,1.444559501185586070e-01,8.082093272128049177e-02,2.556811002193208338e-01,-4.873525894342851106e-01,3.992581437154352764e-01,3.621217360536708729e-01
-5.210578198171859077e-01,-1.778976927167199573e-01,1.343122639150231001e-01,2.195046975826565605e-01,-2.782057129271952034e-01,3.218822057489232891e-01,2.815024770740303106e-01
-1.078161871410260458e-01,-4.248201426645923928e-01,-4.054838986444055382e-01,-9.229611130980015510e-01,3.543685082078350534e-01,2.728961409250860171e-01,4.355300419515742982e-01
-1.729150730837532290e-02,4.032029753873871969e-01,3.383348847931499925e-01,6.055192136929423707e-01,-3.538902404600136054e-02,2.857620525071501438e-01,-6.855373893703601285e-01
-3.031420187299672664e-01,-2.910471899836408749e-02,6.145305659761168826e-02,2.197418115317981702e-01,-2.034202457312150880e-01,1.722259931442307879e-01,-2.996146969224147139e-01
2.604076480178663111e-02,-1.508105436558945245e-01,-1.585891440710574807e-01,1.275044731836242895e-01,-1.361091401709408344e-01,-2.038170494154372125e-01,-1.516951028954097724e-01
6.129477846365145588e-01,-4.726132382621544004e-01,-4.468111350051136021e-01,4.147350677338847991e-01,1.217655036381061207e-01,7.028315534919760132e-02,-2.344621543031418509e-01
-9.487031471108832437e-02,3.980716707014784750e-01,-1.491185076253908615e-01,1.428286779259916317e-01,-3.432406348830133735e-01,2.604388192320006290e-03,1.829998707949808678e-01
4.462471942662343816e-01,2.002371691643985707e-01,-4.001688599270532554e-01,-2.910837380027730958e-03,3.785550085692481748e-01,3.392318792928438187e-01,-2.975996754678151834e-01,3.768971236584277018e-01,1.035253258831432266e-01
3.763301265851484723e-01,4.857280999681953815e-01,-7.186201035567042761e-02,5.364395879456494987e-01,-2.635852760630382208e-01,2.852824751356730082e-01,-2.789117546414457416e-01,6.055990915668777591e-02,6.824968302843195667e-02
-4.466077861862161602e-01,3.505124412245610444e-01,7.358199455723878069e-02,-1.172182459559209938e-01,4.946222544801017751e-01,-4.255555810441934150e-02,9.331908139175450201e-02,-4.233991880700023192e-01,-2.164807484822706130e-01
