-4.797093475085889569e-01,-9.680209545355049697e-03,3.955690067611183358e-01,-3.006884676334839468e-01,-3.961357100273114884e-02,-4.962131888637721921e-02,3.658700342441447151e-01
-4.019223873175636896e-02,-1.002070996566539751e-01,-3.182269313642149822e-02,-1.729421247122397975e-02,-2.533124221216878080e-01,-1.000036214264530265e-01,-2.196049608224674987e-01
2.983560102083178123e-01,3.392836947495372346e-01,-2.315669193350112232e-01,5.143537506323512254e-01,-3.111466875675062416e-01,-1.624909430075142380e-01,2.214914600814252288e-01
-2.517556836305069323e-01,-3.350952511806758460e-01,8.357937584915597906e-02,2.485578502022236513e-01,3.861615658729625755e-01,4.953327189280702925e-01,4.507377838702160688e-01
-2.652291956966996711e-01,4.819241065168431426e-01,4.846448618560846855e-01,3.918981329295191385e-01,1.605866823641931562e-01,-2.387177802398746662e-01,4.633550668900076053e-01
-7.825651261687205373e-02,-3.081445780157401337e-01,-1.498635727242131344e-01,-2.239828321962039626e-01,-4.511688652982817072e-01,4.954271586491649781e-01,-1.271689816782252125e-01
-4.575951652425332972e-01,2.742327176609203887e-01,1.651461618332257242e-01,3.293589723159027205e-01,3.202226243662494864e-01,3.136104206649993342e-01,-3.958730466078025367e-01
3.049559629614850831e-01,-4.703653078100844542e-01,4.278003351976420454e-01,-3.379956825121662733e-01,-4.902095218378367258e-01,-4.746188941479165813e-01,3.581815169186534087e-01
-1.299084559580050979e-01,-1.580243988573328817e-01,4.626013274296156830e-01,1.505604880894229058e-02,1.261849510843526534e-01,3.793009986987699173e-02,-1.811076397460921750e-01,-2.390355850463653509e-01,-3.099310956582621568e-01
2.050837088124105312e-01,5.111886686710929162e-01,-5.486415486179033879e-02,-5.243877209165574704e-02,-1.418346802478998893e-02,9.323316388691076095e-02,-1.237217122016573551e-01,4.143409686006304660e-01,-1.983031759579672315e-01
5.295787348902317726e-01,2.180499265357909722e-01,-3.995497125255361714e-01,3.588613172554592362e-02,-1.275533066562594686e-01,-4.636958785918056103e-01,-3.755423489349341004e-01,4.347309485960654252e-01,-1.661494525361589814e-01
