1.394415411878482391e-01,-4.083363310988578632e-01,3.241261331987814742e-01,-2.039191242333747434e-01,1.895666483821165926e-01,-3.200001405294279344e-01
-1.240162477875147440e-01,-8.853061708478571212e-02,1.722440828933798906e-01,-4.003050377070976884e-01,1.486608004795261229e-01,-9.400666708864424681e-02
4.215191178195812904e-01,1.263788821136967444e-01,5.175965566409556073e-01,-1.266233278430340947e-01,-3.417747051815839820e-01,1.744653761576149820e-01
1.047282767987712110e-01,-4.394458208226140195e-01,4.262344217860623008e-01,1.178424373511823137e-01,2.412435137248982453e-01,-4.128792815997711640e-01
6.027800975815111872e-02,3.537020766653170556e-01,-9.125329171185925237e-02,4.606229482854513613e-01,3.850182638295982507e-01,-9.496335615973516830e-03
2.890645985284273078e-01,-1.954392627038081531e-01,-3.995156360261293421e-02,5.267970067401326340e-01,1.895373633539793878e-01,-2.716372267248964856e-01
8.964038374483503796e-03,3.232728139192084793e-01,-1.885662120165825240e-01,4.983807506306328072e-01,1.671522088649175786e-02,-2.804876977654504611e-01
-4.014721762388326898e-01,-3.904357242436770105e-03,1.399571560423830685e-01,1.262425563458272615e-01,-2.296395179170857559e-01,-1.537707237062591603e-01
