1.798260857911966326e-01,1.444559501185586070e-01,1.048387904597872233e-01,8.859040950670749037e-02,-4.563937764798928765e-01,3.195695039816670580e-01,3.621217360536708729e-01
-5.210578198171859077e-01,-1.778976927167199573e-01,1.630251501935260361e-01,2.195046975826565605e-01,-2.782057129271952034e-01,3.218822057489232891e-01,9.876731343870458202e-02
-1.078161871410260458e-01,-4.248201426645923928e-01,-4.054838986444055382e-01,-9.229611130980015510e-01,3.543685082078350534e-01,2.728961409250860171e-01,4.355300419515742982e-01
-1.146188615369848757e-01,4.032029753873871969e-01,3.219444030075286900e-01,4.133333332759921430e-01,-3.538902404600136054e-02,2.693715707215288968e-01,-6.058487496365920766e-01
-3.031420187299672664e-01,-2.910471899836408749e-02,6.145305659761168826e-02,2.197418115317981702e-01,-2.034202457312150880e-01,1.722259931442307879e-01,-2.996146969224147139e-01
-7.350384972040956144e-02,-2.927863507458713377e-01,4.397710771766237814e-01,2.580135297048377074e-01,-3.183008433127354486e-01,2.491576756763632938e-01,-4.134895821267631222e-01
4.458570939239012709e-01,-4.726132382621544004e-01,-4.137020955459871918e-01,4.147350677338847991e-01,1.217655036381061207e-01,7.028315534919760132e-02,-2.013531148440154128e-01
-9.350009123809155387e-02,4.423086788554319027e-01,-1.204056213468879255e-01,2.891882763207221374e-01,-3.432406348830133735e-01,-1.961214160959187935e-01,2.717681033237812627e-01
4.197275833636944786e-01,2.002371691643985707e-01,-4.001688599270532554e-01,-2.910837380027730958e-03,3.785550085692481748e-01,3.392318792928438187e-01,-2.975996754678151834e-01,3.768971236584277018e-01,1.035253258831432266e-01
4.591378399058766435e-01,4.857280999681953815e-01,4.736564889583881610e-02,5.302053030096641750e-01,-2.635852760630382208e-01,3.424316930695142647e-01,-1.366060851927121955e-01,1.700979418298405044e-01,2.336203183676004713e-01
-3.830964315947407162e-01,3.991992398971061506e-01,2.646111252832943350e-01,-1.287742237499874820e-01,4.946222544801017751e-01,1.634804245690461566e-01,-1.774330982778661581e-02,-4.233991880700023192e-01,-2.164807484822706130e-01
