1.798260857911966326e-01,1.375059345666673483e-01,-8.694605861256606005e-02,8.859040950670749037e-02,-4.563937764798928765e-01,3.992581437154352764e-01,3.621217360536708729e-01
-6.220691445025116062e-01,-1.778976927167199573e-01,1.630251501935260361e-01,2.195046975826565605e-01,-2.782057129271952034e-01,3.218822057489232891e-01,1.144117863614169950e-01
4.318588682189244965e-01,-1.053698742273015410e-02,-6.484320419844535888e-03,2.428509895196251933e-01,3.243850823997336263e-01,-4.626275442774056001e-01,-1.034526560405884393e-01
-1.729150730837532290e-02,4.032029753873871969e-01,3.383348847931499925e-01,6.055192136929423707e-01,-3.538902404600136054e-02,2.857620525071501438e-01,-6.855373893703601285e-01
-3.031420187299672664e-01,-2.910471899836408749e-02,6.145305659761168826e-02,2.197418115317981702e-01,-2.034202457312150880e-01,1.391169536851043498e-01,-2.996146969224147139e-01
1.966945262105543879e-01,-1.508105436558945245e-01,-1.585891440710574807e-01,2.414657386769960001e-01,2.856995756792612973e-02,-2.038170494154372125e-01,-3.773383740203808956e-02
4.458570939239012709e-01,-4.726132382621544004e-01,-4.468111350051136021e-01,4.147350677338847991e-01,1.217655036381061207e-01,4.402848687024957242e-02,-2.344621543031418509e-01
-9.350009123809155387e-02,4.423086788554319027e-01,-1.204056213468879255e-01,1.428286779259916317e-01,-3.432406348830133735e-01,-1.961214160959187935e-01,2.717681033237812627e-01
3.349787924540786332e-01,8.782482489041612550e-02,-4.001688599270532554e-01,-2.910837380027730958e-03,3.785550085692481748e-01,3.375679390380350586e-01,-3.087166120691524629e-01,3.700069695114093782e-01,-9.243947899694174297e-02
4.591378399058766435e-01,4.857280999681953815e-01,4.736564889583881610e-02,5.302053030096641750e-01,-2.635852760630382208e-01,3.424316930695142647e-01,-6.365997363209899285e-02,1.700979418298405044e-01,4.259118764154504189e-02
-3.830964315947407162e-01,3.991992398971061506e-01,7.358199455723878069e-02,-1.771183253044635031e-02,4.946222544801017751e-01,1.634804245690461566e-01,9.331908139175450201e-02,-4.233991880700023192e-01,-2.164807484822706130e-01
